Date,Ticker,label
2020-05-19,AMZN,0
2020-05-19,AVGO,0
2020-05-19,AXP,1
2020-05-19,BA,0
2020-05-19,BAC,1
2020-05-19,BKNG,0
2020-05-19,BLK,0
2020-05-19,C,1
2020-05-19,CAT,0
2020-05-19,COST,0
2020-05-19,CRM,0
2020-05-19,CSCO,0
2020-05-19,CVX,0
2020-05-19,DE,0
2020-05-19,DIS,0
2020-05-19,GOOGL,0
2020-05-19,GS,0
2020-05-19,HD,0
2020-05-19,HON,0
2020-05-19,IBM,0
2020-05-19,INTC,0
2020-05-19,INTU,0
2020-05-19,JNJ,0
2020-05-19,JPM,1
2020-05-19,KO,0
2020-05-19,LLY,0
2020-05-19,LULU,0
2020-05-19,MA,0
2020-05-19,MCD,0
2020-05-19,META,0
2020-05-19,MRK,0
2020-05-19,MS,0
2020-05-19,MSFT,0
2020-05-19,MU,1
2020-05-19,NFLX,0
2020-05-19,NKE,0
2020-05-19,NOW,0
2020-05-19,NVDA,0
2020-05-19,ORCL,0
2020-05-19,PANW,0
2020-05-19,PEP,0
2020-05-19,PFE,0
2020-05-19,QCOM,0
2020-05-19,RTX,1
2020-05-19,SBUX,0
2020-05-19,SPY,0
2020-05-19,T,0
2020-05-19,TGT,0
2020-05-19,TMO,0
2020-05-19,TSLA,0
2020-05-19,TXN,0
2020-05-19,UNH,0
2020-05-19,V,0
2020-05-19,WFC,1
2020-05-19,WMT,0
2020-05-19,XOM,0
2020-05-20,AAPL,0
2020-05-20,ABBV,0
2020-05-20,ABT,0
2020-05-20,ADBE,0
2020-05-20,ADI,0
2020-05-20,AMAT,0
2020-05-20,AMD,0
2020-05-20,AMZN,0
2020-05-20,AVGO,0
2020-05-20,AXP,0
2020-05-20,BA,0
2020-05-20,BAC,0
2020-05-20,BKNG,0
2020-05-20,BLK,0
2020-05-20,C,0
2020-05-20,CAT,0
2020-05-20,COST,0
2020-05-20,CRM,0
2020-05-20,CSCO,0
2020-05-20,CVX,0
2020-05-20,DE,0
2020-05-20,DIS,0
2020-05-20,GOOGL,0
2020-05-20,GS,0
2020-05-20,HD,0
2020-05-20,HON,0
2020-05-20,IBM,0
2020-05-20,INTC,0
2020-05-20,INTU,0
2020-05-20,JNJ,0
2020-05-20,JPM,0
2020-05-20,KO,0
2020-05-20,LLY,0
2020-05-20,LULU,0
2020-05-20,MA,0
2020-05-20,MCD,0
2020-05-20,META,0
2020-05-20,MRK,0
2020-05-20,MS,0
2020-05-20,MSFT,0
2020-05-20,MU,0
2020-05-20,NFLX,0
2020-05-20,NKE,0
2020-05-20,NOW,0
2020-05-20,NVDA,0
2020-05-20,ORCL,0
2020-05-20,PANW,0
2020-05-20,PEP,0
2020-05-20,PFE,0
2020-05-20,QCOM,0
2020-05-20,RTX,1
2020-05-20,SBUX,0
2020-05-20,SPY,0
2020-05-20,T,0
2020-05-20,TGT,0
2020-05-20,TMO,0
2020-05-20,TSLA,0
2020-05-20,TXN,0
2020-05-20,UNH,0
2020-05-20,V,0
2020-05-20,WFC,1
2020-05-20,WMT,0
2020-05-20,XOM,0
2020-05-21,AAPL,0
2020-05-21,ABBV,0
2020-05-21,ABT,0
2020-05-21,ADBE,0
2020-05-21,ADI,0
2020-05-21,AMAT,0
2020-05-21,AMD,0
2020-05-21,AMZN,0
2020-05-21,AVGO,0
2020-05-21,AXP,0
2020-05-21,BA,0
2020-05-21,BAC,0
2020-05-21,BKNG,0
2020-05-21,BLK,0
2020-05-21,C,1
2020-05-21,CAT,0
2020-05-21,COST,0
2020-05-21,CRM,0
2020-05-21,CSCO,0
2020-05-21,CVX,0
2020-05-21,DE,0
2020-05-21,DIS,0
2020-05-21,GOOGL,0
2020-05-21,GS,0
2020-05-21,HD,0
2020-05-21,HON,0
2020-05-21,IBM,0
2020-05-21,INTC,0
2020-05-21,INTU,0
2020-05-21,JNJ,0
2020-05-21,JPM,0
2020-05-21,KO,0
2020-05-21,LLY,0
2020-05-21,LULU,0
2020-05-21,MA,0
2020-05-21,MCD,0
2020-05-21,META,0
2020-05-21,MRK,0
2020-05-21,MS,0
2020-05-21,MSFT,0
2020-05-21,MU,1
2020-05-21,NFLX,0
2020-05-21,NKE,0
2020-05-21,NOW,0
2020-05-21,NVDA,0
2020-05-21,ORCL,0
2020-05-21,PANW,0
2020-05-21,PEP,0
2020-05-21,PFE,0
2020-05-21,QCOM,0
2020-05-21,RTX,1
2020-05-21,SBUX,0
2020-05-21,SPY,0
2020-05-21,T,0
2020-05-21,TGT,0
2020-05-21,TMO,0
2020-05-21,TSLA,0
2020-05-21,TXN,0
2020-05-21,UNH,0
2020-05-21,V,0
2020-05-21,WFC,1
2020-05-21,WMT,0
2020-05-21,XOM,0
2020-05-22,AAPL,0
2020-05-22,ABBV,0
2020-05-22,ABT,0
2020-05-22,ADBE,0
2020-05-22,ADI,0
2020-05-22,AMAT,0
2020-05-22,AMD,0
2020-05-22,AMZN,0
2020-05-22,AVGO,0
2020-05-22,AXP,0
2020-05-22,BA,0
2020-05-22,BAC,0
2020-05-22,BKNG,0
2020-05-22,BLK,0
2020-05-22,C,1
2020-05-22,CAT,0
2020-05-22,COST,0
2020-05-22,CRM,0
2020-05-22,CSCO,0
2020-05-22,CVX,0
2020-05-22,DE,0
2020-05-22,DIS,0
2020-05-22,GOOGL,0
2020-05-22,GS,0
2020-05-22,HD,0
2020-05-22,HON,0
2020-05-22,IBM,0
2020-05-22,INTC,0
2020-05-22,INTU,0
2020-05-22,JNJ,0
2020-05-22,JPM,0
2020-05-22,KO,0
2020-05-22,LLY,0
2020-05-22,LULU,0
2020-05-22,MA,0
2020-05-22,MCD,0
2020-05-22,META,0
2020-05-22,MRK,0
2020-05-22,MS,0
2020-05-22,MSFT,0
2020-05-22,MU,1
2020-05-22,NFLX,0
2020-05-22,NKE,0
2020-05-22,NOW,0
2020-05-22,NVDA,0
2020-05-22,ORCL,0
2020-05-22,PANW,0
2020-05-22,PEP,0
2020-05-22,PFE,0
2020-05-22,QCOM,0
2020-05-22,RTX,1
2020-05-22,SBUX,0
2020-05-22,SPY,0
2020-05-22,T,0
2020-05-22,TGT,0
2020-05-22,TMO,0
2020-05-22,TSLA,0
2020-05-22,TXN,0
2020-05-22,UNH,0
2020-05-22,V,0
2020-05-22,WFC,1
2020-05-22,WMT,0
2020-05-22,XOM,0
2020-05-26,AAPL,0
2020-05-26,ABBV,0
2020-05-26,ABT,0
2020-05-26,ADBE,0
2020-05-26,ADI,0
2020-05-26,AMAT,0
2020-05-26,AMD,0
2020-05-26,AMZN,0
2020-05-26,AVGO,0
2020-05-26,AXP,0
2020-05-26,BA,0
2020-05-26,BAC,0
2020-05-26,BKNG,0
2020-05-26,BLK,0
2020-05-26,C,0
2020-05-26,CAT,0
2020-05-26,COST,0
2020-05-26,CRM,0
2020-05-26,CSCO,0
2020-05-26,CVX,0
2020-05-26,DE,0
2020-05-26,DIS,0
2020-05-26,GOOGL,0
2020-05-26,GS,0
2020-05-26,HD,0
2020-05-26,HON,0
2020-05-26,IBM,0
2020-05-26,INTC,0
2020-05-26,INTU,0
2020-05-26,JNJ,0
2020-05-26,JPM,0
2020-05-26,KO,0
2020-05-26,LLY,0
2020-05-26,LULU,0
2020-05-26,MA,0
2020-05-26,MCD,0
2020-05-26,META,0
2020-05-26,MRK,0
2020-05-26,MS,0
2020-05-26,MSFT,0
2020-05-26,MU,0
2020-05-26,NFLX,0
2020-05-26,NKE,0
2020-05-26,NOW,0
2020-05-26,NVDA,0
2020-05-26,ORCL,0
2020-05-26,PANW,0
2020-05-26,PEP,0
2020-05-26,PFE,0
2020-05-26,QCOM,0
2020-05-26,RTX,0
2020-05-26,SBUX,0
2020-05-26,SPY,0
2020-05-26,T,0
2020-05-26,TGT,0
2020-05-26,TMO,0
2020-05-26,TSLA,0
2020-05-26,TXN,0
2020-05-26,UNH,0
2020-05-26,V,0
2020-05-26,WFC,1
2020-05-26,WMT,0
2020-05-26,XOM,0
2020-05-27,AAPL,0
2020-05-27,ABBV,0
2020-05-27,ABT,0
2020-05-27,ADBE,0
2020-05-27,ADI,0
2020-05-27,AMAT,0
2020-05-27,AMD,0
2020-05-27,AMZN,0
2020-05-27,AVGO,0
2020-05-27,AXP,0
2020-05-27,BA,0
2020-05-27,BAC,0
2020-05-27,BKNG,0
2020-05-27,BLK,0
2020-05-27,C,0
2020-05-27,CAT,0
2020-05-27,COST,0
2020-05-27,CRM,0
2020-05-27,CSCO,0
2020-05-27,CVX,0
2020-05-27,DE,0
2020-05-27,DIS,0
2020-05-27,GOOGL,0
2020-05-27,GS,0
2020-05-27,HD,0
2020-05-27,HON,0
2020-05-27,IBM,0
2020-05-27,INTC,0
2020-05-27,INTU,0
2020-05-27,JNJ,0
2020-05-27,JPM,0
2020-05-27,KO,0
2020-05-27,LLY,0
2020-05-27,LULU,0
2020-05-27,MA,0
2020-05-27,MCD,0
2020-05-27,META,0
2020-05-27,MRK,0
2020-05-27,MS,0
2020-05-27,MSFT,0
2020-05-27,MU,0
2020-05-27,NFLX,0
2020-05-27,NKE,0
2020-05-27,NOW,0
2020-05-27,NVDA,0
2020-05-27,ORCL,0
2020-05-27,PANW,0
2020-05-27,PEP,0
2020-05-27,PFE,0
2020-05-27,QCOM,0
2020-05-27,RTX,0
2020-05-27,SBUX,0
2020-05-27,SPY,0
2020-05-27,T,0
2020-05-27,TGT,0
2020-05-27,TMO,0
2020-05-27,TSLA,0
2020-05-27,TXN,0
2020-05-27,UNH,0
2020-05-27,V,0
2020-05-27,WFC,0
2020-05-27,WMT,0
2020-05-27,XOM,0
2020-05-28,AAPL,0
2020-05-28,ABBV,0
2020-05-28,ABT,0
2020-05-28,ADBE,0
2020-05-28,ADI,0
2020-05-28,AMAT,0
2020-05-28,AMD,0
2020-05-28,AMZN,0
2020-05-28,AVGO,0
2020-05-28,AXP,0
2020-05-28,BA,0
2020-05-28,BAC,0
2020-05-28,BKNG,0
2020-05-28,BLK,0
2020-05-28,C,0
2020-05-28,CAT,0
2020-05-28,COST,0
2020-05-28,CRM,0
2020-05-28,CSCO,0
2020-05-28,CVX,0
2020-05-28,DE,0
2020-05-28,DIS,0
2020-05-28,GOOGL,0
2020-05-28,GS,0
2020-05-28,HD,0
2020-05-28,HON,0
2020-05-28,IBM,0
2020-05-28,INTC,0
2020-05-28,INTU,0
2020-05-28,JNJ,0
2020-05-28,JPM,0
2020-05-28,KO,0
2020-05-28,LLY,0
2020-05-28,LULU,0
2020-05-28,MA,0
2020-05-28,MCD,0
2020-05-28,META,0
2020-05-28,MRK,0
2020-05-28,MS,0
2020-05-28,MSFT,0
2020-05-28,MU,0
2020-05-28,NFLX,0
2020-05-28,NKE,0
2020-05-28,NOW,0
2020-05-28,NVDA,0
2020-05-28,ORCL,0
2020-05-28,PANW,0
2020-05-28,PEP,0
2020-05-28,PFE,0
2020-05-28,QCOM,0
2020-05-28,RTX,0
2020-05-28,SBUX,0
2020-05-28,SPY,0
2020-05-28,T,0
2020-05-28,TGT,0
2020-05-28,TMO,0
2020-05-28,TSLA,0
2020-05-28,TXN,0
2020-05-28,UNH,0
2020-05-28,V,0
2020-05-28,WFC,0
2020-05-28,WMT,0
2020-05-28,XOM,0
2020-05-29,AAPL,0
2020-05-29,ABBV,0
2020-05-29,ABT,0
2020-05-29,ADBE,0
2020-05-29,ADI,0
2020-05-29,AMAT,0
2020-05-29,AMD,0
2020-05-29,AMZN,0
2020-05-29,AVGO,0
2020-05-29,AXP,0
2020-05-29,BA,0
2020-05-29,BAC,0
2020-05-29,BKNG,0
2020-05-29,BLK,0
2020-05-29,C,0
2020-05-29,CAT,0
2020-05-29,COST,0
2020-05-29,CRM,0
2020-05-29,CSCO,0
2020-05-29,CVX,0
2020-05-29,DE,0
2020-05-29,DIS,0
2020-05-29,GOOGL,0
2020-05-29,GS,0
2020-05-29,HD,0
2020-05-29,HON,0
2020-05-29,IBM,0
2020-05-29,INTC,0
2020-05-29,INTU,0
2020-05-29,JNJ,0
2020-05-29,JPM,0
2020-05-29,KO,0
2020-05-29,LLY,0
2020-05-29,LULU,0
2020-05-29,MA,0
2020-05-29,MCD,0
2020-05-29,META,0
2020-05-29,MRK,0
2020-05-29,MS,0
2020-05-29,MSFT,0
2020-05-29,MU,0
2020-05-29,NFLX,0
2020-05-29,NKE,0
2020-05-29,NOW,0
2020-05-29,NVDA,0
2020-05-29,ORCL,0
2020-05-29,PANW,0
2020-05-29,PEP,0
2020-05-29,PFE,0
2020-05-29,QCOM,0
2020-05-29,RTX,0
2020-05-29,SBUX,0
2020-05-29,SPY,0
2020-05-29,T,0
2020-05-29,TGT,0
2020-05-29,TMO,0
2020-05-29,TSLA,0
2020-05-29,TXN,0
2020-05-29,UNH,0
2020-05-29,V,0
2020-05-29,WFC,0
2020-05-29,WMT,0
2020-05-29,XOM,0
2020-06-01,AAPL,0
2020-06-01,ABBV,0
2020-06-01,ABT,0
2020-06-01,ADBE,0
2020-06-01,ADI,0
2020-06-01,AMAT,0
2020-06-01,AMD,0
2020-06-01,AMZN,0
2020-06-01,AVGO,0
2020-06-01,AXP,0
2020-06-01,BA,0
2020-06-01,BAC,0
2020-06-01,BKNG,0
2020-06-01,BLK,0
2020-06-01,C,0
2020-06-01,CAT,0
2020-06-01,COST,0
2020-06-01,CRM,0
2020-06-01,CSCO,0
2020-06-01,CVX,0
2020-06-01,DE,0
2020-06-01,DIS,0
2020-06-01,GOOGL,0
2020-06-01,GS,0
2020-06-01,HD,0
2020-06-01,HON,0
2020-06-01,IBM,0
2020-06-01,INTC,0
2020-06-01,INTU,0
2020-06-01,JNJ,0
2020-06-01,JPM,0
2020-06-01,KO,0
2020-06-01,LLY,0
2020-06-01,LULU,0
2020-06-01,MA,0
2020-06-01,MCD,0
2020-06-01,META,0
2020-06-01,MRK,0
2020-06-01,MS,0
2020-06-01,MSFT,0
2020-06-01,MU,0
2020-06-01,NFLX,0
2020-06-01,NKE,0
2020-06-01,NOW,0
2020-06-01,NVDA,0
2020-06-01,ORCL,0
2020-06-01,PANW,0
2020-06-01,PEP,0
2020-06-01,PFE,0
2020-06-01,QCOM,0
2020-06-01,RTX,0
2020-06-01,SBUX,0
2020-06-01,SPY,0
2020-06-01,T,0
2020-06-01,TGT,0
2020-06-01,TMO,0
2020-06-01,TSLA,0
2020-06-01,TXN,0
2020-06-01,UNH,0
2020-06-01,V,0
2020-06-01,WFC,0
2020-06-01,WMT,0
2020-06-01,XOM,0
2020-06-02,AAPL,0
2020-06-02,ABBV,0
2020-06-02,ABT,0
2020-06-02,ADBE,0
2020-06-02,ADI,0
2020-06-02,AMAT,0
2020-06-02,AMD,0
2020-06-02,AMZN,0
2020-06-02,AVGO,0
2020-06-02,AXP,0
2020-06-02,BA,0
2020-06-02,BAC,0
2020-06-02,BKNG,0
2020-06-02,BLK,0
2020-06-02,C,0
2020-06-02,CAT,0
2020-06-02,COST,0
2020-06-02,CRM,0
2020-06-02,CSCO,0
2020-06-02,CVX,0
2020-06-02,DE,0
2020-06-02,DIS,0
2020-06-02,GOOGL,0
2020-06-02,GS,0
2020-06-02,HD,0
2020-06-02,HON,0
2020-06-02,IBM,0
2020-06-02,INTC,0
2020-06-02,INTU,0
2020-06-02,JNJ,0
2020-06-02,JPM,0
2020-06-02,KO,0
2020-06-02,LLY,0
2020-06-02,LULU,0
2020-06-02,MA,0
2020-06-02,MCD,0
2020-06-02,META,0
2020-06-02,MRK,0
2020-06-02,MS,0
2020-06-02,MSFT,0
2020-06-02,MU,0
2020-06-02,NFLX,0
2020-06-02,NKE,0
2020-06-02,NOW,0
2020-06-02,NVDA,0
2020-06-02,ORCL,0
2020-06-02,PANW,0
2020-06-02,PEP,0
2020-06-02,PFE,0
2020-06-02,QCOM,0
2020-06-02,RTX,0
2020-06-02,SBUX,0
2020-06-02,SPY,0
2020-06-02,T,0
2020-06-02,TGT,0
2020-06-02,TMO,0
2020-06-02,TSLA,0
2020-06-02,TXN,0
2020-06-02,UNH,0
2020-06-02,V,0
2020-06-02,WFC,0
2020-06-02,WMT,0
2020-06-02,XOM,0
2020-06-03,AAPL,0
2020-06-03,ABBV,0
2020-06-03,ABT,0
2020-06-03,ADBE,0
2020-06-03,ADI,0
2020-06-03,AMAT,0
2020-06-03,AMD,0
2020-06-03,AMZN,0
2020-06-03,AVGO,0
2020-06-03,AXP,0
2020-06-03,BA,0
2020-06-03,BAC,0
2020-06-03,BKNG,0
2020-06-03,BLK,0
2020-06-03,C,0
2020-06-03,CAT,0
2020-06-03,COST,0
2020-06-03,CRM,0
2020-06-03,CSCO,0
2020-06-03,CVX,0
2020-06-03,DE,0
2020-06-03,DIS,0
2020-06-03,GOOGL,0
2020-06-03,GS,0
2020-06-03,HD,0
2020-06-03,HON,0
2020-06-03,IBM,0
2020-06-03,INTC,0
2020-06-03,INTU,0
2020-06-03,JNJ,0
2020-06-03,JPM,0
2020-06-03,KO,0
2020-06-03,LLY,0
2020-06-03,LULU,0
2020-06-03,MA,0
2020-06-03,MCD,0
2020-06-03,META,0
2020-06-03,MRK,0
2020-06-03,MS,0
2020-06-03,MSFT,0
2020-06-03,MU,0
2020-06-03,NFLX,0
2020-06-03,NKE,0
2020-06-03,NOW,0
2020-06-03,NVDA,0
2020-06-03,ORCL,0
2020-06-03,PANW,0
2020-06-03,PEP,0
2020-06-03,PFE,0
2020-06-03,QCOM,0
2020-06-03,RTX,0
2020-06-03,SBUX,0
2020-06-03,SPY,0
2020-06-03,T,0
2020-06-03,TGT,0
2020-06-03,TMO,0
2020-06-03,TSLA,0
2020-06-03,TXN,0
2020-06-03,UNH,0
2020-06-03,V,0
2020-06-03,WFC,0
2020-06-03,WMT,0
2020-06-03,XOM,0
2020-06-04,AAPL,0
2020-06-04,ABBV,0
2020-06-04,ABT,0
2020-06-04,ADBE,0
2020-06-04,ADI,0
2020-06-04,AMAT,0
2020-06-04,AMD,0
2020-06-04,AMZN,0
2020-06-04,AVGO,0
2020-06-04,AXP,0
2020-06-04,BA,0
2020-06-04,BAC,0
2020-06-04,BKNG,0
2020-06-04,BLK,0
2020-06-04,C,0
2020-06-04,CAT,0
2020-06-04,COST,0
2020-06-04,CRM,0
2020-06-04,CSCO,0
2020-06-04,CVX,0
2020-06-04,DE,0
2020-06-04,DIS,0
2020-06-04,GOOGL,0
2020-06-04,GS,0
2020-06-04,HD,0
2020-06-04,HON,0
2020-06-04,IBM,0
2020-06-04,INTC,0
2020-06-04,INTU,0
2020-06-04,JNJ,0
2020-06-04,JPM,0
2020-06-04,KO,0
2020-06-04,LLY,0
2020-06-04,LULU,0
2020-06-04,MA,0
2020-06-04,MCD,0
2020-06-04,META,0
2020-06-04,MRK,0
2020-06-04,MS,0
2020-06-04,MSFT,0
2020-06-04,MU,0
2020-06-04,NFLX,0
2020-06-04,NKE,0
2020-06-04,NOW,0
2020-06-04,NVDA,0
2020-06-04,ORCL,0
2020-06-04,PANW,0
2020-06-04,PEP,0
2020-06-04,PFE,0
2020-06-04,QCOM,0
2020-06-04,RTX,0
2020-06-04,SBUX,0
2020-06-04,SPY,0
2020-06-04,T,0
2020-06-04,TGT,0
2020-06-04,TMO,0
2020-06-04,TSLA,0
2020-06-04,TXN,0
2020-06-04,UNH,0
2020-06-04,V,0
2020-06-04,WFC,0
2020-06-04,WMT,0
2020-06-04,XOM,0
2020-06-05,AAPL,0
2020-06-05,ABBV,0
2020-06-05,ABT,0
2020-06-05,ADBE,0
2020-06-05,ADI,0
2020-06-05,AMAT,0
2020-06-05,AMD,0
2020-06-05,AMZN,0
2020-06-05,AVGO,0
2020-06-05,AXP,0
2020-06-05,BA,0
2020-06-05,BAC,0
2020-06-05,BKNG,0
2020-06-05,BLK,0
2020-06-05,C,0
2020-06-05,CAT,0
2020-06-05,COST,0
2020-06-05,CRM,0
2020-06-05,CSCO,0
2020-06-05,CVX,0
2020-06-05,DE,0
2020-06-05,DIS,0
2020-06-05,GOOGL,0
2020-06-05,GS,0
2020-06-05,HD,0
2020-06-05,HON,0
2020-06-05,IBM,0
2020-06-05,INTC,0
2020-06-05,INTU,0
2020-06-05,JNJ,0
2020-06-05,JPM,0
2020-06-05,KO,0
2020-06-05,LLY,0
2020-06-05,LULU,0
2020-06-05,MA,0
2020-06-05,MCD,0
2020-06-05,META,0
2020-06-05,MRK,0
2020-06-05,MS,0
2020-06-05,MSFT,0
2020-06-05,MU,0
2020-06-05,NFLX,0
2020-06-05,NKE,0
2020-06-05,NOW,0
2020-06-05,NVDA,0
2020-06-05,ORCL,0
2020-06-05,PANW,0
2020-06-05,PEP,0
2020-06-05,PFE,0
2020-06-05,QCOM,0
2020-06-05,RTX,0
2020-06-05,SBUX,0
2020-06-05,SPY,0
2020-06-05,T,0
2020-06-05,TGT,0
2020-06-05,TMO,0
2020-06-05,TSLA,0
2020-06-05,TXN,0
2020-06-05,UNH,0
2020-06-05,V,0
2020-06-05,WFC,0
2020-06-05,WMT,0
2020-06-05,XOM,0
2020-06-08,AAPL,0
2020-06-08,ABBV,0
2020-06-08,ABT,0
2020-06-08,ADBE,0
2020-06-08,ADI,0
2020-06-08,AMAT,0
2020-06-08,AMD,0
2020-06-08,AMZN,0
2020-06-08,AVGO,0
2020-06-08,AXP,0
2020-06-08,BA,0
2020-06-08,BAC,0
2020-06-08,BKNG,0
2020-06-08,BLK,0
2020-06-08,C,0
2020-06-08,CAT,0
2020-06-08,COST,0
2020-06-08,CRM,0
2020-06-08,CSCO,0
2020-06-08,CVX,0
2020-06-08,DE,0
2020-06-08,DIS,0
2020-06-08,GOOGL,0
2020-06-08,GS,0
2020-06-08,HD,0
2020-06-08,HON,0
2020-06-08,IBM,0
2020-06-08,INTC,0
2020-06-08,INTU,0
2020-06-08,JNJ,0
2020-06-08,JPM,0
2020-06-08,KO,0
2020-06-08,LLY,0
2020-06-08,LULU,0
2020-06-08,MA,0
2020-06-08,MCD,0
2020-06-08,META,0
2020-06-08,MRK,0
2020-06-08,MS,0
2020-06-08,MSFT,0
2020-06-08,MU,0
2020-06-08,NFLX,0
2020-06-08,NKE,0
2020-06-08,NOW,0
2020-06-08,NVDA,0
2020-06-08,ORCL,0
2020-06-08,PANW,0
2020-06-08,PEP,0
2020-06-08,PFE,0
2020-06-08,QCOM,0
2020-06-08,RTX,0
2020-06-08,SBUX,0
2020-06-08,SPY,0
2020-06-08,T,0
2020-06-08,TGT,0
2020-06-08,TMO,0
2020-06-08,TSLA,0
2020-06-08,TXN,0
2020-06-08,UNH,0
2020-06-08,V,0
2020-06-08,WFC,0
2020-06-08,WMT,0
2020-06-08,XOM,0
2020-06-09,AAPL,0
2020-06-09,ABBV,0
2020-06-09,ABT,0
2020-06-09,ADBE,0
2020-06-09,ADI,0
2020-06-09,AMAT,0
2020-06-09,AMD,0
2020-06-09,AMZN,0
2020-06-09,AVGO,0
2020-06-09,AXP,0
2020-06-09,BA,0
2020-06-09,BAC,0
2020-06-09,BKNG,0
2020-06-09,BLK,0
2020-06-09,C,0
2020-06-09,CAT,0
2020-06-09,COST,0
2020-06-09,CRM,0
2020-06-09,CSCO,0
2020-06-09,CVX,0
2020-06-09,DE,0
2020-06-09,DIS,0
2020-06-09,GOOGL,0
2020-06-09,GS,0
2020-06-09,HD,0
2020-06-09,HON,0
2020-06-09,IBM,0
2020-06-09,INTC,0
2020-06-09,INTU,0
2020-06-09,JNJ,0
2020-06-09,JPM,0
2020-06-09,KO,0
2020-06-09,LLY,0
2020-06-09,LULU,0
2020-06-09,MA,0
2020-06-09,MCD,0
2020-06-09,META,0
2020-06-09,MRK,0
2020-06-09,MS,0
2020-06-09,MSFT,0
2020-06-09,MU,0
2020-06-09,NFLX,0
2020-06-09,NKE,0
2020-06-09,NOW,0
2020-06-09,NVDA,0
2020-06-09,ORCL,0
2020-06-09,PANW,0
2020-06-09,PEP,0
2020-06-09,PFE,0
2020-06-09,QCOM,0
2020-06-09,RTX,0
2020-06-09,SBUX,0
2020-06-09,SPY,0
2020-06-09,T,0
2020-06-09,TGT,0
2020-06-09,TMO,0
2020-06-09,TSLA,0
2020-06-09,TXN,0
2020-06-09,UNH,0
2020-06-09,V,0
2020-06-09,WFC,0
2020-06-09,WMT,0
2020-06-09,XOM,0
2020-06-10,AAPL,0
2020-06-10,ABBV,0
2020-06-10,ABT,0
2020-06-10,ADBE,0
2020-06-10,ADI,0
2020-06-10,AMAT,0
2020-06-10,AMD,0
2020-06-10,AMZN,0
2020-06-10,AVGO,0
2020-06-10,AXP,0
2020-06-10,BA,0
2020-06-10,BAC,0
2020-06-10,BKNG,0
2020-06-10,BLK,0
2020-06-10,C,0
2020-06-10,CAT,0
2020-06-10,COST,0
2020-06-10,CRM,0
2020-06-10,CSCO,0
2020-06-10,CVX,0
2020-06-10,DE,0
2020-06-10,DIS,0
2020-06-10,GOOGL,0
2020-06-10,GS,0
2020-06-10,HD,0
2020-06-10,HON,0
2020-06-10,IBM,0
2020-06-10,INTC,0
2020-06-10,INTU,0
2020-06-10,JNJ,0
2020-06-10,JPM,0
2020-06-10,KO,0
2020-06-10,LLY,0
2020-06-10,LULU,0
2020-06-10,MA,0
2020-06-10,MCD,0
2020-06-10,META,0
2020-06-10,MRK,0
2020-06-10,MS,0
2020-06-10,MSFT,0
2020-06-10,MU,0
2020-06-10,NFLX,0
2020-06-10,NKE,0
2020-06-10,NOW,0
2020-06-10,NVDA,0
2020-06-10,ORCL,0
2020-06-10,PANW,0
2020-06-10,PEP,0
2020-06-10,PFE,0
2020-06-10,QCOM,0
2020-06-10,RTX,0
2020-06-10,SBUX,0
2020-06-10,SPY,0
2020-06-10,T,0
2020-06-10,TGT,0
2020-06-10,TMO,0
2020-06-10,TSLA,0
2020-06-10,TXN,0
2020-06-10,UNH,0
2020-06-10,V,0
2020-06-10,WFC,0
2020-06-10,WMT,0
2020-06-10,XOM,0
2020-06-11,AAPL,0
2020-06-11,ABBV,0
2020-06-11,ABT,0
2020-06-11,ADBE,0
2020-06-11,ADI,0
2020-06-11,AMAT,0
2020-06-11,AMD,0
2020-06-11,AMZN,0
2020-06-11,AVGO,0
2020-06-11,AXP,0
2020-06-11,BA,0
2020-06-11,BAC,1
2020-06-11,BKNG,1
2020-06-11,BLK,0
2020-06-11,C,1
2020-06-11,CAT,1
2020-06-11,COST,0
2020-06-11,CRM,0
2020-06-11,CSCO,1
2020-06-11,CVX,1
2020-06-11,DE,0
2020-06-11,DIS,1
2020-06-11,GOOGL,0
2020-06-11,GS,1
2020-06-11,HD,0
2020-06-11,HON,1
2020-06-11,IBM,1
2020-06-11,INTC,0
2020-06-11,INTU,0
2020-06-11,JNJ,0
2020-06-11,JPM,1
2020-06-11,KO,0
2020-06-11,LLY,1
2020-06-11,LULU,0
2020-06-11,MA,0
2020-06-11,MCD,0
2020-06-11,META,0
2020-06-11,MRK,0
2020-06-11,MS,0
2020-06-11,MSFT,0
2020-06-11,MU,1
2020-06-11,NFLX,0
2020-06-11,NKE,0
2020-06-11,NOW,0
2020-06-11,NVDA,0
2020-06-11,ORCL,0
2020-06-11,PANW,0
2020-06-11,PEP,0
2020-06-11,PFE,1
2020-06-11,QCOM,0
2020-06-11,RTX,0
2020-06-11,SBUX,1
2020-06-11,SPY,0
2020-06-11,T,1
2020-06-11,TGT,0
2020-06-11,TMO,0
2020-06-11,TSLA,0
2020-06-11,TXN,0
2020-06-11,UNH,0
2020-06-11,V,0
2020-06-11,WFC,1
2020-06-11,WMT,0
2020-06-11,XOM,1
2020-06-12,AAPL,0
2020-06-12,ABBV,0
2020-06-12,ABT,0
2020-06-12,ADBE,0
2020-06-12,ADI,0
2020-06-12,AMAT,0
2020-06-12,AMD,0
2020-06-12,AMZN,0
2020-06-12,AVGO,0
2020-06-12,AXP,1
2020-06-12,BA,0
2020-06-12,BAC,1
